epoch,beta,train_loss,train_recon,train_kl,valid_loss,valid_recon,valid_kl
58,0.05,139.38327707430213,118.90226138975562,409.6203154773247,149.65396118164062,129.05698482806866,411.9395247239333
59,0.05,138.27698557783918,117.78076864102992,409.9243305485423,149.6504020690918,129.39167521550104,405.1745335505559
60,0.05,137.10646838676638,116.57012850133384,410.7267984529821,147.9055169912485,127.39544472327599,410.201408973107
61,0.05,136.52079184927592,115.95273132324219,411.3611953363186,148.02134763277493,127.33825243436374,413.66188166691705
62,0.05,135.5699283506812,114.99656803782393,411.4671977717702,147.56046735323392,127.20786813589243,407.052000779372
63,0.05,134.7745834350586,114.15188040384432,412.4540707471894,147.36969581017127,126.92371309720554,408.9196378267728
64,0.05,133.8491742389958,113.18341965093845,413.31509161228087,145.99067629300632,125.42498163076547,411.3139131986178
65,0.05,133.18578636355517,112.47084756246427,414.29877497975417,145.4374037522536,124.63335418701172,416.0810112586388
66,0.05,132.32543093053306,111.58826308831937,414.74335997046495,144.98264224712665,124.35206809410683,412.6114560640775
67,0.05,131.61324857386148,110.7949655672399,416.3656583460366,145.302493755634,124.9016841008113,408.0162036602314
68,0.05,130.84670417599563,110.00560552085318,416.82197072098893,143.5880414522611,122.73432599581204,417.0743196927584
69,0.05,130.230376490151,109.3510390863186,417.58674197313263,143.73497801560623,122.86795865572415,417.3403848501352
70,0.05,129.55622860047876,108.62703388493236,418.5838850812214,142.35524426973782,121.38312061016376,419.44245675893933
71,0.05,128.7045129915563,107.73392907119378,419.41167215486854,144.25723002507135,123.45478145892804,416.0489548903245
72,0.05,128.36275988322933,107.34807616443169,420.2936703565644,141.75938415527344,120.59965603168195,423.19458359938403
73,0.05,127.41302281821646,106.3606447917659,421.0475606778773,141.19732284545898,120.37267684936523,416.492919921875
74,0.05,126.90685253608518,105.80542498332699,422.0285400390625,141.87309940044696,121.22043169461764,413.0533646803636
75,0.05,126.0616330774819,104.9585676239758,422.0613049018674,140.4347915649414,119.0503777724046,427.6882711557242
76,0.05,125.57125891708746,104.41242575296542,423.17664824695123,140.41314374483548,118.89682887150691,430.3263068565956
77,0.05,124.94232527570027,103.74374899515291,423.97151533917685,139.73436560997595,118.24334511390099,429.82039348895734
78,0.05,124.11138644334747,102.87799630514006,424.6677871331936,139.50299776517429,118.43829198984,421.29412254920373
79,0.05,123.76053816632526,102.52084663205031,424.7938193716654,139.28305552555963,118.12919558011569,423.0771801288311
80,0.05,123.34942894912348,102.07094648407727,425.56964319740854,139.05346180842474,117.87203157865085,423.62860107421875
81,0.05,122.63513994914729,101.3010341365163,426.6821053853849,138.98153217022235,117.92921124971829,421.0464313213642
82,0.05,122.13829498291015,100.78984494092988,426.96899786228084,138.33998342660757,116.91204129732571,428.5587909405048
83,0.05,121.44960930056688,100.0737289428711,427.51760239019626,137.97844373262845,116.43027965839093,430.96329439603363
84,0.05,121.12370095601896,99.72211638659965,428.03168200981327,137.748045701247,116.05139189500075,433.93304678109973
85,0.05,120.76238299113948,99.30725629853039,429.1025191144245,137.48690678523138,116.12331038254958,427.2719257061298
86,0.05,119.87983610571885,98.3984591228206,429.6275316191883,137.22310931865985,115.81112494835487,428.23968505859375
87,0.05,119.60219038056164,98.10788804961413,429.88604006883577,137.0341881972093,115.62749745295598,428.1338078425481
88,0.05,119.2217300415039,97.69251906232137,430.5842057390911,137.26769638061523,115.98107998187726,425.73230332594653
89,0.05,118.58873242634098,97.0298134408346,431.1783694383575,136.62639764639047,114.85105426494891,435.5068617600661
90,0.05,118.24773901962652,96.66393801061119,431.6760005299638,136.10202671931341,114.37392836350661,434.56196359487683
91,0.05,117.72003631591797,96.10911980605707,432.2183203720465,136.2535153902494,114.68052203838641,431.4598459097055
92,0.05,117.37072806009432,95.74304013135956,432.5537538109756,136.49755595280573,114.84975873506986,432.95595491849457
93,0.05,116.89936088003763,95.24286205012623,433.12996692192263,135.9934460566594,114.58472560002254,428.1744185227614
94,0.05,116.44216345810308,94.7711395263672,433.4204667254192,135.54047745924728,113.94603993342473,431.88872586763824
95,0.05,115.99320630329412,94.31208239299495,433.62246585008575,136.13162759634164,114.4134858938364,434.36281527005707
96,0.05,115.4546010087176,93.72549230063834,434.5821661228087,135.4963373037485,113.79751528226413,433.9764204758864
97,0.05,115.2102892247642,93.45739243670208,435.05792221441504,135.02588624220627,113.31673460740309,434.18299983097955
98,0.05,114.88339348769769,93.11391210788634,435.38961598466085,135.4309648367075,113.8337276165302,431.94473736102765
99,0.05,114.3024093255764,92.49594328345322,436.1293043183117,134.60797295203577,112.83425903320312,435.4742631178636
100,0.05,114.13700583853372,92.29631530017387,436.8138010908918,134.62447767991287,112.81282806396484,436.2329817551833
101,0.05,113.67811885926781,91.80179863906488,437.52638445598325,135.00562022282526,113.36796217698317,432.753169133113
102,0.05,113.19825469226372,91.32728639928305,437.41935246165207,134.6958409822904,112.9083143380972,435.7505446213942
103,0.05,112.9277917629335,91.01398977884432,438.2760172029821,134.79048626239484,112.50553688636192,445.6990016056941
104,0.05,112.53175294457412,90.6010283679497,438.6144809629859,134.08416894766,112.06212146465595,440.4409426175631
105,0.05,112.0543620039777,90.10854797363281,438.91627524771343,134.18155699509842,112.32344730083759,437.16219388521637
106,0.05,112.00598352943979,90.02235397711033,439.67257377810597,134.033692580003,112.14914791400616,437.6908991887019
107,0.05,111.36496414556736,89.36093880257955,440.08049346179496,133.66516700157752,111.76908493041992,437.921628511869
108,0.05,110.99480732243235,88.98527028153582,440.1907196789253,133.86717341496393,111.5882069514348,445.57933748685394
109,0.05,110.86513571390292,88.81786309218988,440.94543531464365,134.41311645507812,112.49269368098332,438.4084273118239
110,0.05,110.50522356731136,88.41303655112662,441.8437226086128,133.6121741074782,111.26166974581204,447.0100661057692
111,0.05,110.26117438339605,88.18191866990996,441.58510131835936,133.5239774263822,111.42566064687875,441.9663473275992
112,0.05,109.74246178603754,87.63237029284966,442.2018203363186,133.81897706251877,112.03021005483774,435.77532724233777
113,0.05,109.60492144328792,87.46176188399151,442.8631749595084,133.5237591083233,111.5234231215257,440.0067091721755
114,0.05,109.22108693936975,87.06684142322075,443.0848994557451,133.51252482487604,111.24590653639574,445.3323528583233
115,0.05,109.00925546041348,86.7934403582317,444.31628968773816,133.60091634897086,110.98195912287785,452.3791104830228
116,0.05,108.69512600782441,86.48621022294208,444.1783014064882,133.27639124943659,111.01066237229567,445.3145728478065
117,0.05,108.44594774944026,86.22565136421018,444.4059186237614,133.02909675011267,111.00102439293495,440.5614447960487
118,0.05,107.93609537264196,85.71249575731231,444.47198605421113,133.23563561072717,111.18908192561223,440.93106665978064
119,0.05,107.71589336860471,85.47270396162824,444.8637795052877,133.5132082425631,111.28980372502254,444.4681009145883
120,0.05,107.41387228616854,85.15155807122952,445.24627298494664,133.1476094172551,111.00997103177585,442.7527289757362
121,0.05,107.2417253447742,84.96698667944932,445.49476020626906,133.36215474055365,111.28166169386644,441.60985975999097
122,0.05,107.06135633515149,84.74423355474704,446.3424399771341,132.9547245319073,110.60988969069261,446.89669095552887
123,0.05,106.54968697152486,84.22586152611709,446.4764931283346,133.1884680527907,111.12220705472507,441.3252152663011
124,0.05,106.33379721292636,84.02053892554306,446.2651535406345,133.3294930091271,111.06198061429538,445.3502209003155
125,0.05,106.10231256252382,83.76243535483756,446.7975347751524,132.99500480064978,110.5265884399414,449.3683295616737
126,0.05,105.86080884235662,83.48720211866426,447.47212569073935,133.6278099646935,111.42860559316782,443.9840792142428
127,0.05,105.5200739418588,83.13761306390529,447.6492063941025,133.8872316800631,111.80775774442233,441.58949514535755
128,0.05,105.57938667855612,83.19791989210175,447.62931860947026,133.77921764667218,111.64102407602164,442.76387376051684
129,0.05,105.120499885373,82.68443945907966,448.7211954256383,133.1474524277907,110.56306662926308,451.68768897423377
130,0.05,104.9473519301996,82.49718188774295,449.00338551591085,133.7827365581806,111.59250992995042,443.8045184795673
131,0.05,104.68259757437357,82.22795659507193,449.09280976086126,132.76121256901666,110.4109001159668,447.00626079852765
132,0.05,104.39910851455316,81.93553865014053,449.27138761194743,132.66711601844202,110.54755078829251,442.3913104717548
133,0.05,104.10942122296589,81.63216675549019,449.5450738674257,132.94170526357797,109.98528553889348,459.12839566744293
134,0.05,103.82313504102754,81.33043804633908,449.85392709127285,133.8705861018254,111.65840002206656,444.24371337890625
135,0.05,103.74982266309785,81.24010333549685,450.19436824147294,133.63462477463943,111.09925959660457,450.7073199932392
136,0.05,103.47401346346227,80.9439900840201,450.6004558284108,133.81444197434647,111.38301790677585,448.62845552884613
137,0.05,103.37241892000525,80.83052729164682,450.8378173828125,133.64486723679764,111.24702072143555,447.9569279597356
138,0.05,103.06891397615759,80.5057394632479,451.2634734363091,133.40574381901666,111.13547046367938,445.40546945425183
139,0.05,102.74571942585271,80.1757461175686,451.3994530654535,133.5569507892315,111.0964980492225,449.2090501051683
140,0.05,102.50585010807688,79.9062881097561,451.9912258241235,133.1336567218487,110.65680782611554,449.53699786846454
141,0.05,102.42909251887623,79.82979628400105,451.985915318931,132.99139991173377,110.71641276432918,445.49971360426684
142,0.05,102.1037766991592,79.4762479084294,452.5505548244569,133.21311950683594,110.89205639178937,446.4212892972506
143,0.05,102.00709950516864,79.3756433254335,452.6291079637481,133.91591233473557,111.2562628525954,453.1929931640625
144,0.05,101.90690880752192,79.27121362453553,452.7138927924924,133.30580638005182,110.66386795043945,452.83876272348255
145,0.05,101.5832001476753,78.95023040771484,452.6593857183689,133.10776373056265,110.19648713331956,458.22553194486176
146,0.05,101.38539640845322,78.72819009176115,453.14411606207125,133.29654576228216,110.7128407404973,451.6740992619441
147,0.05,101.0079941168064,78.3427793921494,453.304284816835,133.85417586106522,111.70161291269156,443.05124722994293
148,0.05,100.9892333984375,78.31521997219178,453.4802572110804,134.19992212148813,111.5722662118765,452.5531005859375
149,0.05,100.6989845089796,78.00543030529488,453.87107737471416,133.78956780066858,111.51179181612454,445.5554985633263
150,0.05,100.54319026295731,77.81469596304545,454.56987245141005,133.6652321448693,110.97022687471829,453.90010422926684
